rank,score,pose_LL,pose_Lcrank,pose_RL,pose_Rcrank,init_roll,kp,kd,kv,tail_abs_roll,max_abs_roll,tail_height,tail_abs_v,tail_leg_error,height_deficit,saturation,done,passed
876,0.596985,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+0.5000,-3.0000,+0.5000,0.000111,0.297199,0.086562,0.008385,0.014301,0.002931,0.187500,False,False
877,0.597678,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-0.5000,+0.5000,+0.3000,0.008776,0.300454,0.089372,0.256268,0.009754,0.003763,0.018750,False,False
878,0.597998,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-2.0000,+2.0000,+0.3000,0.004319,0.305726,0.085617,0.008380,0.015252,0.004026,0.125000,False,False
879,0.598053,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.0000,-3.0000,+0.0000,0.003801,0.263861,0.086659,0.107496,0.016671,0.003213,0.200000,False,False
880,0.598726,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+0.5000,+2.0000,-0.5000,0.000364,0.305548,0.085555,0.015962,0.016681,0.003486,0.146250,False,False
881,0.598762,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-2.0000,+2.0000,+0.0000,0.002417,0.306855,0.086013,0.072771,0.019489,0.003009,0.125000,False,False
882,0.598791,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.5000,+3.0000,-0.5000,0.001799,0.306013,0.086536,0.078866,0.009118,0.002368,0.155000,False,False
883,0.598888,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.0000,+2.0000,-0.5000,0.001240,0.306776,0.086813,0.057173,0.009063,0.003499,0.127500,False,False
884,0.599285,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-2.0000,-2.0000,+0.3000,0.002767,0.303275,0.085918,0.082567,0.019051,0.002719,0.138750,False,False
885,0.599310,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-0.5000,-3.0000,+0.3000,0.000685,0.300738,0.086740,0.010181,0.013707,0.002759,0.187500,False,False
886,0.599344,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.5000,+1.5000,+0.0000,0.005722,0.306938,0.085404,0.011514,0.012471,0.004898,0.093750,False,False
887,0.599899,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+0.5000,-0.5000,-0.5000,0.013113,0.306646,0.090898,0.269582,0.011655,0.003127,0.013750,False,False
888,0.600437,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-1.0000,-1.5000,+0.0000,0.004352,0.302426,0.086815,0.122207,0.015872,0.003705,0.090000,False,False
889,0.601193,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-2.0000,+1.5000,-0.5000,0.003462,0.309479,0.087664,0.195643,0.009403,0.002728,0.077500,False,False
890,0.601775,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+0.5000,+1.5000,-0.3000,0.003223,0.299281,0.086619,0.131881,0.010484,0.004338,0.080000,False,False
891,0.602062,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+0.5000,+2.0000,+0.0000,0.004848,0.309548,0.085116,0.010937,0.015132,0.003975,0.122500,False,False
892,0.602117,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.0000,+3.0000,+0.5000,0.002176,0.300432,0.087054,0.149242,0.008738,0.001785,0.157500,False,False
893,0.602204,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.5000,-1.0000,+0.5000,0.005286,0.308182,0.088241,0.203200,0.009071,0.003423,0.052500,False,False
894,0.602704,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-2.0000,-2.0000,+0.5000,0.004151,0.271911,0.086757,0.101786,0.016536,0.003516,0.181250,False,False
895,0.602777,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-0.5000,-3.0000,+0.0000,0.003345,0.251102,0.086584,0.080718,0.015326,0.002888,0.263750,False,False
896,0.603457,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.0000,-3.0000,-0.5000,0.000741,0.305715,0.086437,0.017198,0.014935,0.002967,0.171250,False,False
897,0.603545,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.0000,+1.5000,+0.3000,0.006650,0.302936,0.087882,0.153857,0.012138,0.003065,0.098750,False,False
898,0.603560,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.0000,-2.0000,+0.5000,0.003548,0.298270,0.086478,0.086544,0.017250,0.003267,0.137500,False,False
899,0.603759,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.5000,-3.0000,+0.0000,0.002679,0.251634,0.086214,0.086717,0.017819,0.003456,0.241250,False,False
900,0.604080,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.5000,+2.0000,+0.3000,0.001930,0.307675,0.085483,0.027915,0.015506,0.003601,0.138750,False,False
901,0.604587,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-0.5000,-2.0000,+0.5000,0.002305,0.300933,0.087002,0.101508,0.008769,0.003069,0.141250,False,False
902,0.604746,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.0000,+1.5000,-0.3000,0.001148,0.305781,0.086520,0.031651,0.014095,0.004948,0.100000,False,False
903,0.605397,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+2.0000,-1.5000,+0.0000,0.004556,0.299425,0.086865,0.104582,0.015308,0.003306,0.127500,False,False
904,0.606172,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.5000,+2.0000,+0.0000,0.003957,0.305426,0.086142,0.048080,0.015928,0.003412,0.140000,False,False
905,0.606540,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-0.5000,-2.0000,-0.3000,0.002749,0.301200,0.087289,0.147349,0.007199,0.003753,0.098750,False,False
906,0.606955,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-0.5000,-3.0000,-0.3000,0.001756,0.251138,0.086723,0.135458,0.010165,0.005107,0.176250,False,False
907,0.607187,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-0.5000,+2.0000,+0.0000,0.003152,0.299040,0.086483,0.089692,0.018410,0.003113,0.145000,False,False
908,0.607304,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.0000,+2.0000,+0.3000,0.003120,0.303822,0.086564,0.115306,0.017552,0.003436,0.111250,False,False
909,0.607593,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-1.0000,-3.0000,-0.5000,0.005343,0.263171,0.086782,0.068655,0.013498,0.002598,0.257500,False,False
910,0.607998,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-1.0000,-2.0000,+0.3000,0.003556,0.305089,0.086043,0.075333,0.016288,0.002979,0.145000,False,False
911,0.608363,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+0.5000,+1.5000,-0.5000,0.004123,0.307274,0.086881,0.126962,0.017256,0.003817,0.085000,False,False
912,0.608652,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.5000,+3.0000,-0.3000,0.001883,0.248120,0.086510,0.033597,0.013874,0.004244,0.262500,False,False
913,0.608856,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-2.0000,-2.0000,-0.5000,0.005200,0.268126,0.087501,0.163114,0.017206,0.003212,0.177500,False,False
914,0.609226,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-1.0000,+1.0000,+0.3000,0.005640,0.323821,0.087175,0.126085,0.016382,0.003749,0.048750,False,False
915,0.609490,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.0000,-2.0000,+0.0000,0.003841,0.305011,0.086673,0.119757,0.016155,0.003019,0.123750,False,False
916,0.609668,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.5000,+1.5000,-0.3000,0.004689,0.305953,0.086936,0.110104,0.015956,0.004269,0.083750,False,False
917,0.609922,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+2.0000,-2.0000,+0.0000,0.003801,0.306099,0.086667,0.097705,0.016957,0.003540,0.115000,False,False
918,0.610231,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+2.0000,+3.0000,-0.5000,0.000390,0.302998,0.084786,0.008944,0.015605,0.002458,0.210000,False,False
919,0.611316,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-1.0000,-2.0000,+0.5000,0.002094,0.302064,0.087162,0.147989,0.009286,0.003340,0.117500,False,False
920,0.612521,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+2.0000,-3.0000,+0.5000,0.003492,0.262882,0.087364,0.230702,0.009002,0.002514,0.195000,False,False
921,0.612758,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-2.0000,+3.0000,+0.5000,0.000349,0.302949,0.086508,0.012069,0.015089,0.002556,0.210000,False,False
922,0.613431,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.0000,+3.0000,+0.5000,0.004328,0.250384,0.086772,0.118983,0.016223,0.003200,0.251250,False,False
923,0.613780,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-1.0000,+1.5000,-0.3000,0.003885,0.300571,0.087398,0.180792,0.009856,0.003834,0.088750,False,False
924,0.614130,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-2.0000,+1.5000,+0.5000,0.003845,0.315766,0.086897,0.141224,0.017494,0.003905,0.065000,False,False
925,0.614305,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+0.5000,+3.0000,-0.3000,0.000726,0.304552,0.084671,0.012888,0.012861,0.004308,0.151250,False,False
926,0.614368,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+2.0000,+2.0000,-0.3000,0.002808,0.302519,0.086786,0.091094,0.009191,0.003943,0.128750,False,False
927,0.614405,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.5000,+1.5000,+0.5000,0.005141,0.299204,0.087183,0.132322,0.017642,0.003156,0.131250,False,False
928,0.614553,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+2.0000,-3.0000,+0.3000,0.003357,0.300927,0.085901,0.019430,0.014057,0.002777,0.202500,False,False
929,0.615740,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+2.0000,+3.0000,+0.3000,0.002459,0.303357,0.086600,0.061390,0.009060,0.003407,0.162500,False,False
930,0.616237,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+0.5000,+3.0000,-0.3000,0.003298,0.251923,0.087287,0.183290,0.009760,0.003757,0.208750,False,False
931,0.618122,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+0.5000,+3.0000,-0.5000,0.003511,0.251966,0.086465,0.098498,0.017787,0.003183,0.266250,False,False
932,0.618400,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.0000,+3.0000,-0.3000,0.003600,0.248318,0.086801,0.130465,0.016159,0.003309,0.256250,False,False
933,0.619613,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+2.0000,-1.5000,-0.3000,0.006858,0.302704,0.088786,0.218876,0.007244,0.003622,0.078750,False,False
934,0.620436,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.5000,+3.0000,+0.3000,0.000089,0.303907,0.086420,0.008316,0.014065,0.002930,0.211250,False,False
935,0.621863,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-1.0000,-2.0000,+0.0000,0.003650,0.300337,0.086446,0.095166,0.017090,0.003382,0.155000,False,False
936,0.622110,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.5000,-2.0000,+0.3000,0.004146,0.300708,0.086917,0.112707,0.016378,0.003324,0.147500,False,False
937,0.622630,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+2.0000,-2.0000,+0.3000,0.003085,0.308441,0.086581,0.096809,0.016309,0.004602,0.097500,False,False
938,0.623275,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-0.5000,+3.0000,-0.3000,0.004840,0.306547,0.085840,0.009127,0.013285,0.003182,0.193750,False,False
939,0.623708,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+2.0000,-3.0000,+0.0000,0.004195,0.251198,0.086847,0.121102,0.016417,0.003365,0.260000,False,False
940,0.624022,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-1.0000,+3.0000,+0.0000,0.003582,0.275099,0.086454,0.088318,0.016901,0.002743,0.242500,False,False
941,0.624307,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+2.0000,-3.0000,-0.3000,0.007985,0.250279,0.088800,0.206954,0.008322,0.002034,0.265000,False,False
942,0.624806,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+2.0000,+1.5000,+0.3000,0.006059,0.298043,0.087493,0.128645,0.017180,0.002878,0.161250,False,False
943,0.625096,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-2.0000,+3.0000,+0.5000,0.003975,0.249883,0.086531,0.098700,0.015989,0.003322,0.278750,False,False
944,0.626570,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+2.0000,+3.0000,+0.0000,0.000220,0.302946,0.086633,0.010620,0.013735,0.003871,0.191250,False,False
945,0.626578,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.0000,-3.0000,+0.3000,0.003988,0.249799,0.086720,0.100586,0.015884,0.003750,0.266250,False,False
946,0.626675,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-0.5000,-2.0000,+0.0000,0.003230,0.308413,0.087491,0.175487,0.008831,0.002080,0.155000,False,False
947,0.626956,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-0.5000,+1.5000,+0.5000,0.004114,0.303536,0.087180,0.170009,0.017073,0.004443,0.082500,False,False
948,0.626986,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-1.0000,+3.0000,+0.5000,0.001365,0.307016,0.087037,0.112242,0.008903,0.002671,0.173750,False,False
949,0.627007,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-2.0000,-3.0000,-0.3000,0.004493,0.272440,0.086832,0.108198,0.016049,0.002793,0.241250,False,False
950,0.627455,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.0000,+3.0000,-0.3000,0.003588,0.299022,0.087011,0.150612,0.008387,0.002130,0.188750,False,False
951,0.627565,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.5000,-3.0000,+0.5000,0.003761,0.251206,0.086441,0.092884,0.018085,0.003473,0.276250,False,False
952,0.630767,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.5000,+3.0000,+0.0000,0.003625,0.306358,0.085786,0.022017,0.013963,0.004470,0.158750,False,False
953,0.630775,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.5000,-2.0000,-0.3000,0.004396,0.303358,0.088148,0.220071,0.009404,0.003210,0.111250,False,False
954,0.630905,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+0.5000,+2.0000,-0.3000,0.004879,0.301011,0.086945,0.120345,0.017061,0.003424,0.152500,False,False
955,0.631402,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-2.0000,+2.0000,-0.3000,0.004499,0.310323,0.086866,0.124465,0.015730,0.003312,0.135000,False,False
956,0.631516,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+2.0000,+1.5000,-0.5000,0.005241,0.300111,0.087326,0.134122,0.016081,0.003167,0.157500,False,False
957,0.631786,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-2.0000,-3.0000,-0.5000,0.001373,0.300324,0.086451,0.078630,0.010665,0.002489,0.218750,False,False
958,0.632499,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-2.0000,+3.0000,-0.5000,0.004764,0.250907,0.086895,0.144400,0.016134,0.003079,0.272500,False,False
959,0.633724,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-1.0000,-2.0000,-0.3000,0.003837,0.297058,0.087635,0.149597,0.008190,0.002664,0.186250,False,False
960,0.633806,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-0.5000,+3.0000,+0.3000,0.003796,0.307656,0.087461,0.171493,0.008853,0.001958,0.173750,False,False
961,0.634027,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+2.0000,+3.0000,+0.0000,0.002673,0.264675,0.086323,0.077561,0.017750,0.003333,0.270000,False,False
962,0.635337,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-0.5000,+3.0000,+0.5000,0.001202,0.307926,0.086572,0.018907,0.013618,0.002890,0.221250,False,False
963,0.635472,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.5000,-1.5000,-0.3000,0.006551,0.308463,0.087965,0.175336,0.016268,0.003404,0.113750,False,False
964,0.635971,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-1.0000,+3.0000,+0.3000,0.003672,0.301028,0.085795,0.019885,0.014284,0.002913,0.232500,False,False
965,0.636472,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-2.0000,+2.0000,-0.3000,0.003815,0.299930,0.086747,0.101088,0.016036,0.003958,0.158750,False,False
966,0.636530,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-0.5000,-2.0000,-0.5000,0.004372,0.307794,0.086666,0.134648,0.017422,0.003332,0.142500,False,False
967,0.636805,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.5000,+2.0000,-0.3000,0.003929,0.304148,0.086762,0.096931,0.015161,0.003983,0.151250,False,False
968,0.638304,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-2.0000,+2.0000,-0.5000,0.005639,0.313545,0.087237,0.114972,0.015843,0.002577,0.166250,False,False
969,0.638765,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.5000,-2.0000,+0.0000,0.005185,0.301835,0.087281,0.152980,0.016315,0.003348,0.150000,False,False
970,0.638935,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-1.0000,+1.5000,+0.3000,0.003458,0.305801,0.086746,0.139755,0.018376,0.003875,0.131250,False,False
971,0.640202,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.0000,+2.0000,+0.0000,0.004464,0.305185,0.086844,0.119320,0.016098,0.003694,0.151250,False,False
972,0.640552,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-2.0000,+3.0000,+0.0000,0.000780,0.306251,0.086610,0.010312,0.014250,0.002953,0.236250,False,False
973,0.641866,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-0.5000,+3.0000,+0.5000,0.004485,0.249741,0.087043,0.108854,0.015785,0.003810,0.285000,False,False
974,0.641960,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.5000,-1.5000,+0.5000,0.005748,0.298664,0.087997,0.205776,0.010448,0.004481,0.102500,False,False
975,0.643066,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.5000,-3.0000,-0.5000,0.003379,0.301500,0.086535,0.096112,0.016635,0.003547,0.182500,False,False
976,0.643151,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.5000,+3.0000,-0.3000,0.001204,0.306246,0.086887,0.052270,0.010438,0.003953,0.188750,False,False
977,0.645575,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.5000,+3.0000,+0.5000,0.003946,0.251452,0.086757,0.093483,0.016257,0.004046,0.287500,False,False
978,0.645599,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.0000,-2.0000,+0.3000,0.005667,0.301710,0.088127,0.226563,0.009879,0.003894,0.111250,False,False
979,0.645724,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.0000,-3.0000,+0.0000,0.001981,0.299477,0.086964,0.090424,0.009951,0.003581,0.201250,False,False
980,0.646711,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+0.5000,+3.0000,+0.5000,0.004990,0.251921,0.087076,0.126911,0.016671,0.004069,0.268750,False,False
981,0.646856,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+2.0000,+3.0000,+0.5000,0.000780,0.302545,0.085904,0.024368,0.016560,0.003221,0.237500,False,False
982,0.648434,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.5000,-2.0000,-0.5000,0.005150,0.301069,0.087322,0.135839,0.015804,0.002807,0.195000,False,False
983,0.648611,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.0000,-3.0000,-0.5000,0.003368,0.249842,0.086643,0.099208,0.016132,0.002644,0.341250,False,False
984,0.649445,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-1.0000,+2.0000,-0.5000,0.004490,0.307635,0.086769,0.100561,0.017786,0.002873,0.196250,False,False
985,0.650474,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-1.0000,+3.0000,+0.0000,0.001559,0.300837,0.086664,0.068186,0.009087,0.004137,0.200000,False,False
986,0.652089,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.0000,-3.0000,+0.5000,0.004789,0.301376,0.088153,0.160681,0.008621,0.002530,0.203750,False,False
987,0.652689,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+0.5000,-2.0000,+0.3000,0.003594,0.300127,0.086971,0.149340,0.016726,0.003650,0.171250,False,False
988,0.653529,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+0.5000,+2.0000,+0.3000,0.005560,0.301145,0.087444,0.128198,0.015119,0.003317,0.190000,False,False
989,0.654333,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.0000,+2.0000,-0.3000,0.005642,0.299285,0.088319,0.166725,0.010953,0.004247,0.148750,False,False
990,0.654677,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+2.0000,-3.0000,-0.5000,0.004860,0.251063,0.087278,0.122738,0.016868,0.003541,0.303750,False,False
991,0.655245,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.0000,-2.0000,-0.5000,0.002944,0.299995,0.086195,0.099006,0.018340,0.003559,0.203750,False,False
992,0.656056,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+0.5000,-3.0000,+0.3000,0.003243,0.260302,0.086467,0.098600,0.017821,0.003720,0.292500,False,False
993,0.656582,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+0.5000,-2.0000,-0.5000,0.005875,0.297685,0.087201,0.134548,0.015995,0.003392,0.196250,False,False
994,0.657728,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+0.5000,+3.0000,+0.3000,0.002753,0.304649,0.086495,0.080672,0.015811,0.003331,0.216250,False,False
995,0.658967,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-1.0000,-3.0000,+0.0000,0.003387,0.251091,0.086705,0.153333,0.017823,0.004544,0.263750,False,False
996,0.660170,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-0.5000,-3.0000,+0.5000,0.004355,0.308175,0.088072,0.189413,0.007984,0.002253,0.197500,False,False
997,0.660928,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-2.0000,+1.5000,-0.3000,0.006801,0.305155,0.088531,0.225082,0.012827,0.004011,0.121250,False,False
998,0.661075,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-0.5000,+2.0000,+0.5000,0.006295,0.301045,0.087642,0.143458,0.015197,0.003472,0.188750,False,False
999,0.661223,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+0.5000,+2.0000,+0.5000,0.002627,0.306019,0.086589,0.128242,0.017679,0.003930,0.173750,False,False
1000,0.662417,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+2.0000,-3.0000,-0.5000,0.002693,0.298017,0.087511,0.194411,0.008685,0.002317,0.222500,False,False
1001,0.663104,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+0.5000,-3.0000,+0.5000,0.005990,0.250768,0.087716,0.151819,0.016468,0.004250,0.278750,False,False
1002,0.663251,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-2.0000,-3.0000,-0.5000,0.005741,0.271347,0.087791,0.198448,0.012670,0.003013,0.252500,False,False
1003,0.663328,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-0.5000,+3.0000,+0.0000,0.006039,0.308964,0.085539,0.012741,0.012258,0.004739,0.200000,False,False
1004,0.663872,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+0.5000,+3.0000,-0.5000,0.002938,0.303563,0.086491,0.097272,0.017601,0.003373,0.217500,False,False
1005,0.665173,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-0.5000,+2.0000,-0.5000,0.006079,0.302693,0.087374,0.135648,0.015670,0.003602,0.191250,False,False
1006,0.666359,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+2.0000,-3.0000,+0.5000,0.002642,0.301138,0.087126,0.132005,0.009867,0.003542,0.211250,False,False
1007,0.666467,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+0.5000,-3.0000,+0.0000,0.004466,0.250451,0.086664,0.105741,0.015781,0.004288,0.310000,False,False
1008,0.667576,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-2.0000,-3.0000,+0.5000,0.003081,0.301617,0.086957,0.157028,0.009674,0.003702,0.193750,False,False
1009,0.669533,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-1.0000,+3.0000,-0.3000,0.005717,0.271775,0.088153,0.193313,0.012037,0.003878,0.236250,False,False
1010,0.669639,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-0.5000,+3.0000,-0.5000,0.006734,0.258417,0.088983,0.219475,0.007633,0.002311,0.308750,False,False
1011,0.672935,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.5000,+2.0000,-0.5000,0.006568,0.306867,0.087603,0.128192,0.016957,0.003603,0.196250,False,False
1012,0.674334,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-2.0000,+3.0000,-0.3000,0.003138,0.298448,0.086734,0.089934,0.015314,0.003024,0.263750,False,False
1013,0.674917,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.0000,+3.0000,+0.3000,0.003199,0.299299,0.086611,0.092519,0.008142,0.002531,0.283750,False,False
1014,0.675480,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+2.0000,-2.0000,+0.5000,0.004488,0.308577,0.087503,0.193416,0.014101,0.003333,0.178750,False,False
1015,0.679658,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.5000,+3.0000,+0.5000,0.002694,0.306738,0.086279,0.087055,0.016901,0.003223,0.247500,False,False
1016,0.680179,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-2.0000,+3.0000,+0.3000,0.003280,0.297979,0.086361,0.095001,0.018739,0.003405,0.256250,False,False
1017,0.680519,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+0.5000,-3.0000,-0.5000,0.003516,0.308768,0.086435,0.115529,0.018144,0.002812,0.241250,False,False
1018,0.681233,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.5000,-3.0000,-0.5000,0.004787,0.251117,0.087086,0.124888,0.016601,0.003981,0.332500,False,False
1019,0.684093,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-1.0000,-2.0000,-0.5000,0.005529,0.307967,0.087257,0.114407,0.017037,0.004641,0.186250,False,False
1020,0.684478,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.0000,+3.0000,-0.5000,0.004364,0.307087,0.086850,0.106261,0.016659,0.002812,0.256250,False,False
1021,0.685112,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-1.0000,+3.0000,-0.5000,0.003190,0.305821,0.086481,0.079585,0.015599,0.004467,0.221250,False,False
1022,0.685818,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.5000,-3.0000,+0.3000,0.005360,0.300254,0.087605,0.139224,0.014006,0.002879,0.256250,False,False
